Sl.No,Project Name (Agency) (Project Code),State,"Date of Approval
(Start Date)
MM/YYYY","Orignal/Target DoC
(Revised DoC)
MM/YYYY","Orignal Cost
Revised Cost
in Rs. Crore","Cumulative
Expenditure
in Rs. Crore","Physical Progress
(%)"
563,"Pradhan Kuntha Jn Line Doubling Project
(East Central Railway [ECR] - I)
(706837)",Jharkhand,"11/2022
(11/2022)","11/2027
(11/2027)","349.22
(349.22)",100.96,62
564,"Yeshvanthpur - Channasandra Doubling Project [21.70 Km]
(Karnataka Rail Infrastructure Development Company Limited [K-RIDE])
(703585)",Karnataka,"04/2019
(10/2019)","03/2024
(03/2026)","314.1
(683.57)",152.31,53
565,"New Railway Line between Ginigera and Raichur [165.57 km]
(South Western Railway [SWR] - II)
(705434)",Karnataka,"03/2008
(05/2009)","03/2019
(03/2027)","2565
(3034.98)",2096.35,66
566,"Gadag-Wadi New Railway Line [257 km]
(South Western Railway [SWR] - II)
(705490)",Karnataka,"04/2013
(08/2017)","03/2027
(12/2027)","2842
(6700)",1383.77,30
567,"Kadur - Chickamagalur - Sakleshpur [93km]
(South Western Railway [SWR] - II)
(705492)",Karnataka,"01/2014
(11/2016)","06/2025
(12/2025)","825
(825)",799.76,83
568,"Bagalkot-Kudachi New Railway Line [142 km]
(South Western Railway [SWR] - II)
(705495)",Karnataka,"10/2013
(11/2012)","03/2027
(01/2027)","1378
(1649)",700.24,35
569,"Tumkur-Chitradurga-Davangere New Rail Line Project [191 km]
(South Western Railway [SWR] - II)
(705496)",Karnataka,"10/2013
(01/2017)","03/2019
(12/2027)","1876
(1876)",530.62,13
570,"Bangalore-Whitefield-Bangalore City-Krishnarajapuram [23.08 km] - Quadrupling
(South Western Railway [SWR] - II)
(705663)",Karnataka,"02/2018
(06/2022)","02/2026
(02/2026)","493
(493)",252.45,82
571,"SHIMOGA - SHIKARIPURA - RANEBENNUR [96 Km]
(South Western Railway [SWR] - II)
(705761)",Karnataka,"09/2019
(02/2023)","12/2027
(06/2028)","1454
(1454)",69.95,11
572,"Kumbalam-Turavur doubling project [15.59 Km]
(Southern Railway [SR] - II)
(705638)",Kerala,"04/2023
(04/2023)","03/2027
(03/2027)","813
(802.8)",66.69,17
573,"Ernakulam-Kumbalam doubling project [7.71 Km]
(SR-ERS)
(705639)",Kerala,"04/2023
(04/2023)","03/2028
(02/2027)","601
(595.39)",289.52,18
574,"Lalitpur-Satna, Rewa-Singrauli & Mahoba-Khajuraho
(North Central Railway)
(705480)",Madhya Pradesh,"01/2007
(03/1998)","03/2027
(12/2027)","8914
(8914)",5013.49,72
575,"Katni - Bina Third Railway Line [279 km]
(West Central Railway WCR I)
(705651)",Madhya Pradesh,"06/2016
(01/2017)","03/2022
(12/2025)","2478.23
(4127.23)",3301.89,90
576,"Satna-Rewa Railway Line Doubling Project
(West Central Railway [WCR] - II)
(705659)",Madhya Pradesh,"11/2015
(08/2017)","03/2026
(03/2026)","500
(584)",561.38,80
577,"Doubling of Katni - Singrauli Railway Line [261 km]
(Indian Railway Construction International Limited [IRCON])
(705660)",Madhya Pradesh,"03/2016
(03/2017)","12/2025
(12/2025)","2445
(4377)",3218.87,100
578,"Katni Grade Separator/Bye Pass
(Indian Railway Construction International Limited [IRCON])
(705661)",Madhya Pradesh,"03/2016
(09/2017)","09/2024
(03/2026)","1248
(1248)",1615.7,94
579,"Indore - Budni New Railway Line [198 kms]
(RVNL - II)
(705763)",Madhya Pradesh,"08/2019
(10/2020)","09/2030
(09/2030)","7474
(7474)",1698.94,23
580,"Nimach-Ratlam Doubling [133 Km]
(Western Railway [WR] - II)
(705933)",Madhya Pradesh,"10/2021
(10/2021)","10/2027
(10/2027)","1095.88
(1095.88)",1067.49,89
581,"DHULE [BORVIHIR] - NARDANA NEW LINE [50.60 KMS]
(Central Railway (CR) - II)
(400019)",Maharashtra,"01/2019
(04/2023)","12/2026
(09/2027)","492.76
(1170.83)",256.28,16
582,"Wardha-Nanded Via Yavatmal New BG Line
(Central Railway [CR] - II)
(400271)",Maharashtra,"12/2017
(04/2008)","03/2028
(03/2028)","3445
(3445)",3002.93,50
583,"AURANGABAD-ANKAI - DOUBLING PROJECT 98.25 Km
(South Central Railway [SCR] - II)
(611751)",Maharashtra,"05/2023
(05/2023)","03/2027
(-)","960.64
(960.64)",0,0.01
584,"Redevelopment of Chhatrapati Shivaji Maharaj Terminus [CSMT] and construction of
associated infrastructure
(Rail Land Development Authority)
(613015)",Maharashtra,"04/2023
(07/2023)","03/2027
(-)","1813
(1813)",584.61,14
585,"Doubling between Parbhani Parli Vaijanath stations 64.71 Km
(South Central Railway [SCR] - II)
(617215)",Maharashtra,"12/2023
(12/2023)","03/2028
(-)","769.93
(769.93)",0,0
586,"Babupeth - Sasti New Rail Line [13.114 KMs]
(Central Railway (CR) - II)
(617361)",Maharashtra,"10/2024
(10/2024)","03/2028
(-)","362.81
(362.81)",0,0
587,"Double Chord line Between Nilaje-Kopar
(Central Railway (CR) - II)
(617364)",Maharashtra,"01/2025
(01/2025)","07/2028
(-)","338.33
(205)",3.42,0
588,"Western Region Video Surveillance Project
(RCIL)
(705300)",Maharashtra,"06/2020
(04/2023)","12/2023
(-)","227.59
(227.59)",0,0
589,"Ahmednagar - Beed - Parli - Vaijnath New Broad Gauge Line Railway Project [261.3
km]
(Central Railway [CR] - II)
(705356)",Maharashtra,"01/1999
(10/2002)","03/2026
(03/2026)","2538.67
(4957.27)",5015.05,98
590,"Baramati Lonand New Line Project
(Central Railway (CR) - II)
(705357)",Maharashtra,"03/2016
(03/1999)","03/2027
(03/2027)","138.48
(1843.9)",748.88,51
591,"Wadsa-Gadchiroli
(South East Central Railway)
(705479)",Maharashtra,"05/2017
(03/2012)","03/2027
(03/2027)","1886
(1886)",727.28,52
592,"3rd Line Kalyan - Kasara [67.35 Kilometres]
(Central Railway (CR) - II)
(705498)",Maharashtra,"09/2015
(09/2015)","12/2026
(12/2026)","792.89
(1395.79)",912.1,51
